2411	1400	2
2409	2693	1
2693	717	2
2693	1713	2
2693	390	2
2693	1100	2
2693	1607	2
2693	1626	2
2693	2900	1
2693	439	2
2693	2187	1
2693	3123	1
2693	432	2
2693	2158	1
2693	1445	2
2693	600	2
2693	847	2
2693	599	2
2693	2482	1
2693	2483	1
2483	2417	1
2483	3081	1
2483	514	2
2483	2808	1
2483	2017	2
2483	784	2
2483	1640	2
2483	2445	1
2483	688	2
2483	533	2
2483	2887	1
2483	710	2
2483	1552	2
2483	3208	1
2483	1968	2
2483	2734	1
2483	1664	2
2483	1446	2
2483	2380	1
2483	724	2
2483	2611	1
2483	1563	2
2483	3154	1
2483	1543	2
2483	1363	2
2483	2704	1
2409	2399	1
2399	3018	1
3018	596	2
3018	1027	2
3018	1744	2
3018	2835	1
3018	1994	2
3018	2528	1
3018	2394	1
3018	2066	2
3018	1083	2
3018	2804	1
3018	111	2
3018	3225	1
2399	2809	1
2809	714	2
2809	2676	1
2809	1957	2
2809	2614	1
2809	1097	2
2809	2786	1
2809	382	2
2809	1443	2
2409	2230	1
2230	2176	1
2230	611	2
2230	3204	1
2230	287	2
2230	1738	2
2230	2602	1
2230	774	2
2230	2314	1
2230	1261	2
2230	2888	1
2230	187	2
2230	3168	1
2230	2286	1
2230	1824	2
2230	3228	1
2230	2616	1
2230	2906	1
2230	1547	2
2230	2907	1
2230	944	2
2230	2329	1
2230	296	2
2230	2471	1
2230	1397	2
2230	2561	1
2230	30	2
2230	2605	1
2409	2162	1
2162	1394	2
2162	1308	2
2409	2587	1
2587	742	2
2409	3044	1
3044	1450	2
3044	978	2
3044	1225	2
3044	2337	1
3044	2927	1
3044	3203	1
3044	2516	1
3044	1940	2
3165	2661	1
2661	782	2
2661	1200	2
2661	2119	2
2661	2544	1
2661	1388	2
2661	2346	1
2346	58	2
2346	604	2
2661	3131	1
3131	1620	2
3131	3133	1
3131	1109	2
3131	1040	2
3165	3095	1
3095	1327	2
3095	928	2
3095	615	2
3095	770	2
3102	975	2
3102	2503	1
3102	706	2
2731	3147	1
2731	2868	1
2868	1875	2
2731	2964	1
2360	2293	1
2293	1899	2
2293	289	2
2360	2947	1
2947	1585	2
2935	420	2
2935	168	2
2935	2120	2
2935	2280	1
2935	489	2
2935	2937	1
2935	1082	2
2935	2647	1
2647	1302	2
2647	877	2
2935	2413	1
2413	3175	1
3175	260	2
2413	3086	1
3086	1497	2
2413	2919	1
2919	225	2
2919	1044	2
2935	2359	1
2359	1120	2
2935	2531	1
2531	1997	2
2531	301	2
2531	2754	1
2935	2532	1
2532	1115	2
2935	2674	1
2674	155	2
2674	954	2
2674	1165	2
2935	3160	1
3160	553	2
3160	1421	2
2208	2295	1
2295	2474	1
2295	2287	1
2295	1493	2
2295	3207	1
2295	3119	1
2295	1396	2
2295	2884	1
2295	3190	1
2295	164	2
2295	2690	1
2295	821	2
2208	2386	1
2386	2939	1
2386	425	2
2386	2730	1
2386	1572	2
2386	41	2
2386	2985	1
2386	880	2
2386	2682	1
2386	1296	2
2386	2266	1
2208	2593	1
2593	3013	1
2593	2347	1
2593	2533	1
2593	146	2
2593	2425	1
2593	619	2
2593	2401	1
2593	1692	2
2593	2427	1
2593	114	2
2593	1101	2
2593	539	2
2593	1237	2
2593	675	2
2593	224	2
2593	1882	2
2593	436	2
2593	960	2
2593	2099	2
2593	943	2
2593	1971	2
2208	2686	1
2686	3191	1
2686	1627	2
2686	3176	1
2686	1815	2
2686	3053	1
2686	2096	2
2686	2600	1
2686	898	2
2686	1549	2
2686	1426	2
2208	3035	1
3035	2838	1
2838	2694	1
2838	3110	1
2838	24	2
2838	2466	1
2838	1112	2
2838	3000	1
2838	181	2
2838	3180	1
2838	3009	1
2838	1370	2
2838	1271	2
2838	2515	1
2838	1473	2
2838	562	2
2208	2356	1
2356	2931	1
2931	2986	1
2931	833	2
2931	457	2
2931	373	2
2931	1381	2
2931	2008	2
2931	1194	2
2208	2415	1
2415	2913	1
2913	2668	1
2913	214	2
2913	2246	1
2913	590	2
2913	2773	1
2913	2050	2
2913	2379	1
2208	2991	1
2208	2434	1
2434	2678	1
2434	3183	1
2434	83	2
2434	3045	1
2434	1316	2
2434	827	2
2434	3161	1
2434	379	2
3112	2894	1
2894	867	2
2894	1218	2
2894	2778	1
2778	2861	1
2778	3148	1
2778	2317	1
2778	1747	2
2778	2299	1
2778	1043	2
2778	2388	1
2778	2042	2
2894	2770	1
2770	2023	2
2770	2722	1
2770	1138	2
2770	3054	1
2770	3201	1
2770	3019	1
2894	2539	1
2539	2805	1
2539	2578	1
2539	1000	2
2539	2237	1
2539	456	2
2539	3010	1
2539	2152	1
3112	2591	1
2591	836	2
2591	1726	2
2591	1648	2
2591	1059	2
2591	485	2
3112	2775	1
2775	2681	1
2775	317	2
2775	2298	1
2775	530	2
2775	1290	2
2775	2238	1
2775	445	2
2775	740	2
2775	2118	2
2775	3048	1
2775	2538	1
2538	3194	1
2538	199	2
2538	264	2
2538	766	2
2538	986	2
2538	3146	1
2538	2043	2
2538	2272	1
2538	1420	2
2538	2594	1
2538	769	2
2538	939	2
2538	569	2
2775	2550	1
2550	500	2
2550	1913	2
2550	1739	2
2550	888	2
2550	371	2
2550	1366	2
2550	868	2
2550	2813	1
3112	3205	1
3205	3067	1
3205	2526	1
3205	1630	2
3205	805	2
3205	1870	2
3205	2146	2
3205	1533	2
3205	1147	2
3205	2912	1
3205	626	2
3205	461	2
3205	538	2
3112	2365	1
2365	1369	2
2365	1676	2
3112	2873	1
2873	2363	1
2873	901	2
2873	404	2
380	1928	3
1009	394	3
2980	2978	1
2978	2221	1
2221	369	2
369	845	3
2221	2079	2
2221	2996	1
2221	40	2
2221	1227	2
1227	2137	3
2221	2751	1
2221	686	2
2221	1597	2
2221	1884	2
2221	1140	2
1140	1588	3
2221	2997	1
2221	914	2
2221	2743	1
2221	729	2
729	31	3
2221	2172	1
2221	1201	2
2978	2717	1
2717	3057	1
2717	87	2
2717	1072	2
2717	2345	1
2717	601	2
2717	1223	2
1223	310	3
2717	3150	1
2717	213	2
213	1725	3
2717	1273	2
2717	2082	2
2717	3027	1
2717	575	2
575	1202	3
2717	26	2
26	89	3
2717	942	2
2717	2893	1
2717	1754	2
2717	1716	2
2978	2904	1
2904	1492	2
1492	1022	3
2904	937	2
2904	1105	2
2904	1348	2
2904	318	2
2904	2716	1
2904	1701	2
2904	3083	1
2904	1851	2
2904	2910	1
2904	1056	2
1056	1204	3
2904	2060	2
2904	1292	2
2904	2628	1
2904	811	2
811	356	3
2978	3226	1
3226	3104	1
3226	363	2
363	1180	3
3226	654	2
654	193	3
3226	1295	2
3226	1234	2
3226	624	2
3226	1071	2
3226	2520	1
3226	347	2
3226	1979	2
3226	2862	1
3226	1839	2
1839	165	3
3226	10	2
3226	1975	2
3226	3129	1
3226	435	2
3226	1365	2
3226	695	2
3226	2145	2
3226	961	2
3226	122	2
3226	693	2
3226	700	2
3226	2403	1
3226	131	2
131	201	3
3226	1174	2
3226	1769	2
3226	1956	2
2978	3100	1
3100	2435	1
3100	2048	2
2048	275	3
3100	127	2
127	502	3
3100	173	2
173	387	3
3100	2744	1
3100	1469	2
3100	254	2
3100	2975	1
3100	921	2
3100	1279	2
3100	2969	1
3100	1768	2
3100	1598	2
3100	2891	1
3100	108	2
3100	1986	2
3100	2157	1
3100	1781	2
3100	2811	1
3100	305	2
3100	2416	1
3100	881	2
2980	2826	1
2826	2999	1
2999	1211	2
1211	1121	3
2999	72	2
2999	437	2
2999	3197	1
2999	816	2
2999	367	2
2999	1740	2
2999	162	2
2826	2905	1
2905	232	2
2905	705	2
2905	1236	2
2905	858	2
858	1687	3
2905	1686	2
2826	2255	1
2255	949	2
2255	1991	2
2255	1092	2
2255	490	2
2255	707	2
2980	2761	1
2761	3004	1
3004	5	2
5	1926	3
3004	418	2
3004	798	2
3004	1799	2
3004	1887	2
1887	578	3
3004	826	2
826	823	3
3004	627	2
3004	980	2
3004	2061	2
3004	1427	2
2761	3087	1
3087	535	2
535	1471	3
3087	647	2
647	370	3
3087	466	2
3087	297	2
297	1844	3
3087	1689	2
1689	554	3
3087	1415	2
3087	1954	2
3087	1077	2
3087	1763	2
1763	1199	3
3087	1343	2
3087	220	2
3087	1208	2
2761	2640	1
2640	2046	2
2046	1344	3
2640	577	2
2640	1219	2
2640	1684	2
1684	1787	3
2640	542	2
2640	1877	2
2640	100	2
2640	36	2
2640	597	2
2761	2736	1
2736	1126	2
1126	1073	3
2736	1403	2
2736	529	2
2736	1405	2
2736	720	2
720	777	3
2736	1569	2
2736	684	2
2736	1050	2
2736	779	2
2761	2278	1
2278	247	2
247	1129	3
2278	1859	2
1859	1239	3
2278	1722	2
1722	1441	3
2278	12	2
2980	3211	1
3211	2589	1
2589	2259	1
2589	1179	2
2589	1035	2
2589	1638	2
2589	2074	2
2589	905	2
2589	2973	1
2589	1647	2
2589	1963	2
215	1995	3
283	1683	3
1178	649	3
3211	2879	1
2879	2477	1
2879	641	2
2879	1773	2
2879	1901	2
1901	924	3
2879	776	2
2879	2216	1
2879	918	2
2879	328	2
2879	2596	1
2879	358	2
2879	177	2
2879	3098	1
2879	74	2
74	1476	3
2879	1264	2
2879	2555	1
2879	355	2
355	612	3
2879	3152	1
2879	1999	2
1999	2092	3
2879	849	2
2879	14	2
2879	1017	2
1017	344	3
2879	2283	1
2879	1669	2
2879	2160	1
2879	1139	2
1139	1309	3
2879	3093	1
2879	583	2
2879	1752	2
2879	362	2
362	258	3
2879	3178	1
2879	252	2
252	151	3
2879	2285	1
2879	415	2
415	96	3
2879	2070	2
3211	2275	1
2275	2191	1
2275	1189	2
2275	1233	2
2275	3115	1
2275	0	2
2275	2109	2
2275	1693	2
2275	2390	1
2275	1404	2
1404	1145	3
2275	2563	1
2275	468	2
2275	2090	2
2275	1925	2
2275	2966	1
2275	169	2
2275	761	2
2275	2253	1
2275	1841	2
2275	3101	1
2275	3002	1
2275	19	2
3211	3151	1
3151	2613	1
3151	2765	1
3151	657	2
3151	803	2
3151	2706	1
3151	1528	2
3151	1024	2
1600	1029	3
1992	4	3
2980	3138	1
3138	2721	1
3138	2374	1
2374	1921	2
2374	917	2
3138	3174	1
3174	372	2
3138	2621	1
2621	557	2
3138	2322	1
2322	1371	2
3138	2747	1
2747	352	2
2980	2254	1
2254	2620	1
2620	2595	1
2620	1267	2
2620	2475	1
2620	931	2
2620	1949	2
2620	138	2
2620	1852	2
2620	2874	1
2620	1562	2
2620	401	2
2620	555	2
2620	1098	2
2254	2448	1
2448	1912	2
2254	2449	1
2449	244	2
2449	263	2
2449	564	2
2254	2771	1
2771	2507	1
2771	274	2
274	1820	3
2771	1246	2
2771	629	2
2771	1531	2
2771	566	2
2771	1785	2
2771	211	2
2771	1540	2
2771	1380	2
2771	736	2
2771	161	2
2771	952	2
2771	321	2
2771	2815	1
2771	2987	1
2771	1452	2
2771	1480	2
2254	2355	1
2355	419	2
419	1947	3
2254	3114	1
3114	43	2
43	1634	3
3114	633	2
3114	1679	2
3114	2134	2
2713	2506	1
2506	808	2
2506	1251	2
2506	268	2
2506	368	2
368	1578	3
2506	233	2
233	2094	3
2506	2077	2
2506	1177	2
2713	3192	1
3192	2679	1
3192	2123	2
2123	664	3
3192	2599	1
3192	2135	2
3192	2769	1
3192	1058	2
3192	166	2
166	1287	3
3192	2371	1
3192	579	2
579	21	3
3192	2654	1
3192	2306	1
3192	639	2
639	1614	3
3192	3017	1
3192	2702	1
2713	2918	1
2918	2843	1
2918	1536	2
1536	1133	3
2918	2567	1
2918	1123	2
2918	1842	2
2918	2732	1
2918	2028	2
2028	1609	3
2918	2566	1
2918	426	2
426	1903	3
2918	560	2
2918	1068	2
2918	84	2
84	1948	3
2918	1240	2
2918	1212	2
1212	451	3
2918	1368	2
1368	1967	3
2918	563	2
2918	2859	1
2918	2025	2
2918	753	2
2918	121	2
121	1544	3
2918	2960	1
2918	1442	2
1442	1061	3
2918	299	2
2918	2876	1
2918	129	2
2918	3041	1
2918	1546	2
1546	1521	3
2918	2437	1
2918	1523	2
1523	2108	3
2918	618	2
2918	1917	2
1917	1855	3
2918	3127	1
2918	1160	2
2918	2239	1
2918	271	2
2918	1682	2
2918	2629	1
2918	1002	2
2918	3109	1
2918	2698	1
2918	2825	1
2918	718	2
2918	920	2
2918	2609	1
2918	2683	1
2713	2617	1
2617	2854	1
2617	399	2
2617	190	2
190	689	3
2617	2468	1
2617	745	2
2617	3171	1
2617	2336	1
2617	1618	2
2617	2168	1
2617	365	2
2713	2352	1
2352	1721	2
2352	2332	1
2352	1596	2
2352	2155	1
2352	2148	2
2148	1104	3
2352	1110	2
1110	1970	3
2352	3186	1
2352	1939	2
1939	167	3
2713	2917	1
2917	2705	1
2917	1018	2
1018	2015	3
2917	477	2
477	183	3
2917	413	2
413	1303	3
2917	334	2
334	1829	3
2917	137	2
2917	2207	1
2917	1034	2
2917	1107	2
1107	1886	3
2917	2787	1
2917	856	2
2917	429	2
2917	384	2
384	977	3
2917	2541	1
2917	266	2
2917	2509	1
2917	522	2
522	447	3
2917	3037	1
2917	20	2
2917	1932	2
1932	1159	3
2917	2794	1
2917	2361	1
2917	1462	2
1462	1522	3
2917	249	2
249	948	3
2917	785	2
2917	780	2
